id,薬価コード,成分名,商品名,薬効分類コード,成分グループ,剤形コード,規格番号,銘柄番号,check_digit,規格,先発後発区分,削除フラグ
11882,2399700X1078,複方ヨード・グリセリン,複方ヨード・グリセリン（小堺）,2399,700,X,1,7,8,１０ｍＬ,その他,False
11883,2399700X1213,複方ヨード・グリセリン,複方ヨード・グリセリン（山善）,2399,700,X,1,21,3,１０ｍＬ,その他,False
11884,2399700X1221,複方ヨード・グリセリン,複方ヨード・グリセリン「ヤクハン」,2399,700,X,1,22,1,１０ｍＬ,その他,False
11885,2399700X1256,複方ヨード・グリセリン,複方ヨード・グリセリン「ニッコー」,2399,700,X,1,25,6,１０ｍＬ,その他,False
11886,2399702E1033,テトラサイクリン塩酸塩,アクロマイシントローチ１５ｍｇ,2399,702,E,1,3,3,１５ｍｇ１錠,その他,False
11887,2399706M1087,デキサメタゾン,アフタゾロン口腔用軟膏０．１％,2399,706,M,1,8,7,０．１％１ｇ,先発,False
11888,2399706M1095,デキサメタゾン,デキサメタゾン軟膏口腔用０．１％「ＣＨ」,2399,706,M,1,9,5,０．１％１ｇ,後発,False
11889,2399706M1125,デキサメタゾン,デキサメタゾン口腔用軟膏０．１％「ＮＫ」,2399,706,M,1,12,5,０．１％１ｇ,後発,False
11890,2399706M1133,デキサメタゾン,デキサメタゾン口腔用軟膏０．１％「日医工」,2399,706,M,1,13,3,０．１％１ｇ,後発,False
11891,2399707D1030,トリアムシノロンアセトニド,アフタッチ口腔用貼付剤２５μｇ,2399,707,D,1,3,0,２５μｇ１錠,先発,False
11892,2399707D2061,トリアムシノロンアセトニド,トリアムシノロンアセトニド口腔用貼付剤２５μｇ「大正」,2399,707,D,2,6,1,２５μｇ１枚,後発,False
11893,2399707M1057,トリアムシノロンアセトニド,オルテクサー口腔用軟膏０．１％,2399,707,M,1,5,7,０．１％１ｇ,後発,False
11894,2399708A1039,ベクロメタゾンプロピオン酸エステル,サルコートカプセル外用５０μｇ,2399,708,A,1,3,9,５０μｇ１カプセル,先発,False
11895,2399709E1043,セチルピリジニウム塩化物水和物,セチルピリジニウム塩化物トローチ２ｍｇ「イワキ」,2399,709,E,1,4,3,２ｍｇ１錠,後発,False
11896,2399710E1046,デカリニウム塩化物,ＳＰトローチ０．２５ｍｇ「明治」,2399,710,E,1,4,6,０．２５ｍｇ１錠,後発,False
11897,2399712E1045,ドミフェン臭化物,オラドールＳトローチ０．５ｍｇ,2399,712,E,1,4,5,０．５ｍｇ１錠,その他,False
11898,2399712E1053,ドミフェン臭化物,オラドールトローチ０．５ｍｇ,2399,712,E,1,5,3,０．５ｍｇ１錠,その他,False
11899,2399713E1066,アズレンスルホン酸ナトリウム水和物,アズノールＳＴ錠口腔用５ｍｇ,2399,713,E,1,6,6,５ｍｇ１錠,先発,False
11900,2399714J1018,ドンペリドン,ドンペリドン１０ｍｇ坐剤,2399,714,J,1,1,8,１０ｍｇ１個,後発,False
11901,2399714J1026,ドンペリドン,ナウゼリン坐剤１０,2399,714,J,1,2,6,１０ｍｇ１個,先発,False
11902,2399714J2014,ドンペリドン,ドンペリドン３０ｍｇ坐剤,2399,714,J,2,1,4,３０ｍｇ１個,後発,False
11903,2399714J2022,ドンペリドン,ナウゼリン坐剤３０,2399,714,J,2,2,2,３０ｍｇ１個,先発,False
11904,2399714J2073,ドンペリドン,ドンペリドン坐剤３０ｍｇ「日新」,2399,714,J,2,7,3,３０ｍｇ１個,後発,False
11905,2399714J2081,ドンペリドン,ドンペリドン坐剤３０ｍｇ「タカタ」,2399,714,J,2,8,1,３０ｍｇ１個,後発,False
11906,2399714J3029,ドンペリドン,ナウゼリン坐剤６０,2399,714,J,3,2,9,６０ｍｇ１個,先発,False
11907,2399715J1020,メサラジン,ペンタサ坐剤１ｇ,2399,715,J,1,2,0,１ｇ１個,先発,False
11908,2399715X1023,メサラジン,ペンタサ注腸１ｇ,2399,715,X,1,2,3,１ｇ１個,先発,False
11909,2399715X1031,メサラジン,メサラジン注腸１ｇ「ＪＧ」,2399,715,X,1,3,1,１ｇ１個,後発,False
11910,2399715X1040,メサラジン,メサラジン注腸１ｇ「ケンエー」,2399,715,X,1,4,0,１ｇ１個,後発,False
11911,2399716K1020,ブデソニド,レクタブル２ｍｇ注腸フォーム１４回,2399,716,K,1,2,0,４８ｍｇ３０．８ｇ１瓶,先発,False
11912,2399800X1033,クロルヘキシジン塩酸塩・ジフェンヒドラミン配合剤,デスパコーワ口腔用クリーム,2399,800,X,1,3,3,１ｇ,その他,False
11913,2399801E1037,リン酸二カリウム・無機塩類配合剤,サリベートエアゾール,2399,801,E,1,3,7,５０ｇ１個,先発,False
11914,2399975X1013,チョウジ油,チョウジ油,2399,975,X,1,1,3,１ｍＬ,その他,False
11915,2419700R1030,デスモプレシン酢酸塩水和物,デスモプレシン点鼻スプレー２．５μｇ「フェリング」,2419,700,R,1,3,0,１２５μｇ１瓶,先発,False
11916,2419700R2029,デスモプレシン酢酸塩水和物,デスモプレシン・スプレー１０協和,2419,700,R,2,2,9,５００μｇ１瓶,先発,False
11917,2419700R2037,デスモプレシン酢酸塩水和物,デスモプレシン点鼻スプレー０．０１％「ＩＬＳ」,2419,700,R,2,3,7,５００μｇ１瓶,後発,False
11918,2451700Q1016,アドレナリン,アドレナリン液,2451,700,Q,1,1,6,０．１％１ｍＬ,その他,False
11919,2454700J1028,ベタメタゾン,リンデロン坐剤０．５ｍｇ,2454,700,J,1,2,8,０．５ｍｇ１個,先発,False
11920,2454700J2024,ベタメタゾン,リンデロン坐剤１．０ｍｇ,2454,700,J,2,2,4,１ｍｇ１個,先発,False
11921,2454701X1033,ベタメタゾンリン酸エステルナトリウム,ステロネマ注腸３ｍｇ,2454,701,X,1,3,3,３．９５ｍｇ１個,後発,False
11922,2454701X2030,ベタメタゾンリン酸エステルナトリウム,ステロネマ注腸１．５ｍｇ,2454,701,X,2,3,0,１．９７５ｍｇ１個,後発,False
11923,2456700X1025,プレドニゾロンリン酸エステルナトリウム,プレドネマ注腸２０ｍｇ,2456,700,X,1,2,5,２０ｍｇ１個,後発,False
11924,2473700M1020,エストラジオール,ディビゲル１ｍｇ,2473,700,M,1,2,0,１ｍｇ１包,先発,False
11925,2473700M2026,エストラジオール,ル・エストロジェル０．０６％,2473,700,M,2,2,6,０．０６％１ｇ,先発,False
11926,2473700S2076,エストラジオール,エストラーナテープ０．７２ｍｇ,2473,700,S,2,7,6,（０．７２ｍｇ）９ｃ㎡１枚,先発,False
11927,2473700S5024,エストラジオール,エストラーナテープ０．０９ｍｇ,2473,700,S,5,2,4,（０．０９ｍｇ）１．１２５ｃ㎡１枚,先発,False
11928,2473700S6020,エストラジオール,エストラーナテープ０．１８ｍｇ,2473,700,S,6,2,0,（０．１８ｍｇ）２．２５ｃ㎡１枚,先発,False
11929,2473700S7027,エストラジオール,エストラーナテープ０．３６ｍｇ,2473,700,S,7,2,7,（０．３６ｍｇ）４．５ｃ㎡１枚,先発,False
11930,2477700H1020,プロゲステロン,ウトロゲスタン腟用カプセル２００ｍｇ,2477,700,H,1,2,0,２００ｍｇ１カプセル,先発,False
11931,2477700H2027,プロゲステロン,ルティナス腟錠１００ｍｇ,2477,700,H,2,2,7,１００ｍｇ１錠,先発,False
11932,2477700H3023,プロゲステロン,ルテウム腟用坐剤４００ｍｇ,2477,700,H,3,2,3,４００ｍｇ１個,先発,False
11933,2477700H4020,プロゲステロン,ワンクリノン腟用ゲル９０ｍｇ,2477,700,H,4,2,0,９０ｍｇ１管,先発,False
11934,2482800S1026,エストラジオール・酢酸ノルエチステロン,メノエイドコンビパッチ,2482,800,S,1,2,6,１枚,先発,False
11935,2492700R1022,グルカゴン,バクスミー点鼻粉末剤３ｍｇ,2492,700,R,1,2,2,３ｍｇ１瓶,先発,False
11936,2499700H1036,ゲメプロスト,プレグランディン腟坐剤１ｍｇ,2499,700,H,1,3,6,１ｍｇ１個,先発,False
11937,2499701R1010,ブセレリン酢酸塩,ブセレリン酢酸塩１５．７５ｍｇ１０ｍＬ点鼻液,2499,701,R,1,1,0,１５．７５ｍｇ１０ｍＬ１瓶,後発,False
11938,2499701R1052,ブセレリン酢酸塩,スプレキュア点鼻液０．１５％,2499,701,R,1,5,2,１５．７５ｍｇ１０ｍＬ１瓶,先発,False
11939,2499702Q1043,ナファレリン酢酸塩水和物,ナサニール点鼻液０．２％,2499,702,Q,1,4,3,１０ｍｇ５ｍＬ１瓶,先発,False
11940,2519700Q1030,Ｄ－ソルビトール,ウロマチックＳ泌尿器科用灌流液３％,2519,700,Q,1,3,0,３％３Ｌ１袋,先発,False
11941,2521701H1050,クロラムフェニコール,クロマイ腟錠１００ｍｇ,2521,701,H,1,5,0,１００ｍｇ１錠,先発,False
11942,2521701H1068,クロラムフェニコール,クロラムフェニコール腟錠１００ｍｇ「Ｆ」,2521,701,H,1,6,8,１００ｍｇ１錠,その他,False
11943,2529700X1015,プロテイン銀,プロテイン銀,2529,700,X,1,1,5,１ｇ,その他,False
11944,2529701H1058,エストリオール,エストリール腟錠０．５ｍｇ,2529,701,H,1,5,8,０．５ｍｇ１錠,その他,False
11945,2529701H2046,エストリオール,ホーリンＶ腟用錠１ｍｇ,2529,701,H,2,4,6,１ｍｇ１錠,その他,False
11946,2529702H1087,クロトリマゾール,クロトリマゾール腟錠１００ｍｇ「Ｆ」,2529,702,H,1,8,7,１００ｍｇ１錠,後発,False
11947,2529704J1045,ミコナゾール硝酸塩,フロリード腟坐剤１００ｍｇ,2529,704,J,1,4,5,１００ｍｇ１個,先発,False
11948,2529706H1050,チニダゾール,チニダゾール腟錠２００ｍｇ「Ｆ」,2529,706,H,1,5,0,２００ｍｇ１個,後発,False
11949,2529707H1063,メトロニダゾール,フラジール腟錠２５０ｍｇ,2529,707,H,1,6,3,２５０ｍｇ１錠,その他,False
11950,2529708J1051,イソコナゾール硝酸塩,イソコナゾール硝酸塩腟錠１００ｍｇ「Ｆ」,2529,708,J,1,5,1,１００ｍｇ１個,後発,False
11951,2529708J2015,イソコナゾール硝酸塩,イソコナゾール硝酸塩３００ｍｇ腟錠,2529,708,J,2,1,5,３００ｍｇ１個,後発,False
11952,2529708J2058,イソコナゾール硝酸塩,アデスタン腟錠３００ｍｇ,2529,708,J,2,5,8,３００ｍｇ１個,先発,False
11953,2529709H1011,オキシコナゾール硝酸塩,オキシコナゾール硝酸塩１００ｍｇ腟錠,2529,709,H,1,1,1,１００ｍｇ１錠,後発,False
11954,2529709H1046,オキシコナゾール硝酸塩,オキナゾール腟錠１００ｍｇ,2529,709,H,1,4,6,１００ｍｇ１錠,先発,False
11955,2529709H2018,オキシコナゾール硝酸塩,オキシコナゾール硝酸塩６００ｍｇ腟錠,2529,709,H,2,1,8,６００ｍｇ１錠,後発,False
11956,2529709H2042,オキシコナゾール硝酸塩,オキナゾール腟錠６００ｍｇ,2529,709,H,2,4,2,６００ｍｇ１錠,先発,False
11957,2529710X1027,レボノルゲストレル,ミレーナ５２ｍｇ,2529,710,X,1,2,7,１個,先発,False
11958,2559805J1020,ヒドロコルチゾン・フラジオマイシン配合剤,プロクトセディル坐薬,2559,805,J,1,2,0,１個,その他,False
11959,2559806M1021,ヒドロコルチゾン・フラジオマイシン配合剤,プロクトセディル軟膏,2559,806,M,1,2,1,１ｇ,その他,False
11960,2559806M1030,ヒドロコルチゾン・フラジオマイシン配合剤,ヘモレックス軟膏,2559,806,M,1,3,0,１ｇ,後発,False
11961,2559807J1020,リドカイン配合剤,ヘルミチンＳ坐剤,2559,807,J,1,2,0,１個,その他,False
11962,2559808M1020,大腸菌死菌・ヒドロコルチゾン,強力ポステリザン（軟膏）,2559,808,M,1,2,0,１ｇ,その他,False
11963,2559808M1039,大腸菌死菌・ヒドロコルチゾン,ヘモポリゾン軟膏,2559,808,M,1,3,9,１ｇ,後発,False
11964,2559811J1018,ロートエキス・タンニン,ロートエキス・タンニン坐剤,2559,811,J,1,1,8,１個,その他,False
11965,2559813J1033,トリベノシド・リドカイン,ボラザＧ坐剤,2559,813,J,1,3,3,１個,先発,False
11966,2559813M1021,トリベノシド・リドカイン,ボラザＧ軟膏,2559,813,M,1,2,1,１ｇ,先発,False
11967,2559814J1046,ジフルコルトロン吉草酸エステル・リドカイン,ネイサート坐剤,2559,814,J,1,4,6,１個,後発,False
11968,2559814J1062,ジフルコルトロン吉草酸エステル・リドカイン,ネリザ坐剤,2559,814,J,1,6,2,１個,後発,False
11969,2559814M1042,ジフルコルトロン吉草酸エステル・リドカイン,ネリザ軟膏,2559,814,M,1,4,2,１ｇ,後発,False
11970,2590700S1025,オキシブチニン塩酸塩,ネオキシテープ７３．５ｍｇ,2590,700,S,1,2,5,７３．５ｍｇ１枚,先発,False
11971,2590701X1027,ジメチルスルホキシド,ジムソ膀胱内注入液５０％,2590,701,X,1,2,7,５０％５０ｍＬ１瓶,先発,False
11972,2611700Q1038,次亜塩素酸ナトリウム,次亜塩６％「ヨシダ」,2611,700,Q,1,3,8,６％１０ｇ,後発,False
11973,2611700Q1046,次亜塩素酸ナトリウム,テキサント消毒液６％,2611,700,Q,1,4,6,６％１０ｇ,その他,False
11974,2611700Q2034,次亜塩素酸ナトリウム,ハイポライト消毒液１０％,2611,700,Q,2,3,4,１０％１０ｇ,後発,False
11975,2611700Q3030,次亜塩素酸ナトリウム,ヤクラックスＤ液１％,2611,700,Q,3,3,0,１％１０ｇ,後発,False
11976,2612700X1013,希ヨードチンキ,希ヨードチンキ,2612,700,X,1,1,3,１０ｍＬ,その他,False
11977,2612700X1072,希ヨードチンキ,希ヨードチンキ「ケンエー」,2612,700,X,1,7,2,１０ｍＬ,その他,False
11978,2612700X1080,希ヨードチンキ,希ヨードチンキ（小堺）,2612,700,X,1,8,0,１０ｍＬ,その他,False
11979,2612700X1137,希ヨードチンキ,希ヨードチンキ「司生堂」,2612,700,X,1,13,7,１０ｍＬ,その他,False
11980,2612700X1153,希ヨードチンキ,希ヨードチンキ「タイセイ」,2612,700,X,1,15,3,１０ｍＬ,その他,False
11981,2612700X1188,希ヨードチンキ,希ヨードチンキ「東海」,2612,700,X,1,18,8,１０ｍＬ,その他,False
11982,2612700X1250,希ヨードチンキ,希ヨードチンキ（山善）,2612,700,X,1,25,0,１０ｍＬ,その他,False
11983,2612700X1315,希ヨードチンキ,希ヨードチンキ「ニッコー」,2612,700,X,1,31,5,１０ｍＬ,その他,False
11984,2612700X1382,希ヨードチンキ,希ヨードチンキ「東豊」,2612,700,X,1,38,2,１０ｍＬ,その他,False
11985,2612701N1033,ポビドンヨード,産婦人科用イソジンクリーム５％,2612,701,N,1,3,3,５％１０ｇ,その他,False
11986,2612701Q1099,ポビドンヨード,ポピヨドンスクラブ７．５％,2612,701,Q,1,9,9,７．５％１０ｍＬ,後発,False
